,hotel_name,rating,room_description,price,location_descirption,hotel_link,long_description
12,Prati Comfort,8.3,"Triple Room with Private External Bathroom
2 beds (1 single, 1 large double)
Free cancellation
Only 1 room left at this price on our site",€ 671,"Vaticano Prati, RomeShow on map3.5 km from centre",https://www.booking.com/hotel/it/prati-comfort.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=628062806_245519218_2_0_0&highlighted_blocks=628062806_245519218_2_0_0&matching_block_id=628062806_245519218_2_0_0&sr_pri_blocks=628062806_245519218_2_0_0__67142&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Prati Comfort! To save at this property, all you have to do issign in.Prati Comfort is situated in the Vaticano Prati district of Rome, 2 km from Vatican Museums, 1.6 km from Stadio Olimpico Roma and 3.4 km from St Peter's Square. It is located 1.5 km from Lepanto Metro Station and offers a concierge service. The property offers allergy-free units and is set 1.4 km from Ottaviano Metro Station.

The guest house will provide guests with air-conditioned units offering a desk, a kettle, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a shower. Free WiFi is accessible to all guests, while some rooms also offer a balcony. At the guest house, the units include bed linen and towels.

The Vatican is 3.4 km from the guest house, while Piazza del Popolo is 3.4 km from the property. The nearest airport is Rome Ciampino Airport, 19 km from Prati Comfort."
13,Your Vatican Suite,8.8,"Superior King Room
1 extra-large double bed
Breakfast included
Free cancellation
Only 1 room left at this price on our site",€ 850,"Vaticano Prati, RomeShow on map3.1 km from centre",https://www.booking.com/hotel/it/your-vatican-suite.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=164450408_346607016_2_1_0&highlighted_blocks=164450408_346607016_2_1_0&matching_block_id=164450408_346607016_2_1_0&sr_pri_blocks=164450408_346607016_2_1_0__85002&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Your Vatican Suite! To save at this property, all you have to do issign in.Offering a shared lounge and quiet street view, Your Vatican Suite is located in Rome, 1.2 km from Lepanto Metro Station and 1.3 km from Vatican Museums. The property features city and inner courtyard views, and is 800 metres from Ottaviano Metro Station. The accommodation provides airport transfers, while a car rental service is also available.

The units are equipped with air conditioning, a flat-screen TV with cable channels, a kettle, a bidet, a hair dryer and a desk. With a private bathroom equipped with a shower and free toiletries, units at the guest house also offer free WiFi, while some rooms are equipped with a terrace. At the guest house, each unit is equipped with bed linen and towels.

A minimarket is available at the guest house.

Popular points of interest near the guest house include Castel Sant'Angelo, St Peter's Square and The Vatican. The nearest airport is Rome Ciampino Airport, 18 km from Your Vatican Suite."
14,Villa Matissa,9.5,"Deluxe Double Room with Extra Bed
2 beds (1 single, 1 large double)
Free cancellation
Only 1 room left at this price on our site","€ 1,110","Trastevere, RomeShow on map1.8 km from centre",https://www.booking.com/hotel/it/guest-house-villa-matissa.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=162330703_343828922_2_2_0&highlighted_blocks=162330703_343828922_2_2_0&matching_block_id=162330703_343828922_2_2_0&sr_pri_blocks=162330703_343828922_2_2_0__111000&from=searchresults#hotelTmpl,"Attractively situated in Rome, Villa Matissa features an à la carte breakfast and free WiFi. There is a private entrance at the guest house for the convenience of those who stay. The accommodation offers airport transfers, while a bicycle rental service is also available.

The guest house will provide guests with air-conditioned units with a desk, a kettle, a safety deposit box, a flat-screen TV and a private bathroom with a bidet. At the guest house, every unit is fitted with bed linen and towels.

Sightseeing tours are available in the surrounding area. Guests can also relax in the garden or in the shared lounge area.

Popular points of interest near the guest house include Campo de' Fiori, Piazza di Santa Maria in Trastevere and Roma Trastevere Train Station. The nearest airport is Rome Ciampino Airport, 16 km from Villa Matissa."
15,Wanderlust Pietralata B&B,,"Double Room
1 large double bed
Free cancellation
Only 1 room left at this price on our site",€ 366,"Tiburtino, RomeShow on map5.8 km from centre",https://www.booking.com/hotel/it/wanderlust-pietralata.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=1139042002_386799542_2_0_0&highlighted_blocks=1139042002_386799542_2_0_0&matching_block_id=1139042002_386799542_2_0_0&sr_pri_blocks=1139042002_386799542_2_0_0__36600&from=searchresults#hotelTmpl,"Featuring a spa bath, Wanderlust Pietralata B&B is located in Rome. The property is set 2.8 km from Bologna Metro Station, 3.1 km from Tiburtina Metro Station and 3.1 km from Roma Tiburtina Train Station. Rebibbia Metro Station is 4.1 km from the homestay and Sapienza University of Rome is 4.6 km away.

The units are equipped with air conditioning, a flat-screen TV with streaming services, a fridge, a coffee machine, a hot tub, a hair dryer and a wardrobe. Featuring a shared bathroom, units at the homestay also provide guests with free WiFi. At the homestay, all units include bed linen and towels.

Rome Termini Train Station is 5.2 km from the homestay, while Rome Termini Metro Station is 5.3 km away. The nearest airport is Rome Ciampino Airport, 24 km from Wanderlust Pietralata B&B."
16,Isabel,8.7,"Double Room with Private Bathroom
1 double bed
Free cancellation
Only 1 room left at this price on our site",€ 600,"Tiburtino, RomeShow on map4.4 km from centre",https://www.booking.com/hotel/it/isabel-roma1.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=370273701_246690660_2_0_0&highlighted_blocks=370273701_246690660_2_0_0&matching_block_id=370273701_246690660_2_0_0&sr_pri_blocks=370273701_246690660_2_0_0__60000&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Isabel! To save at this property, all you have to do issign in.Situated 2.8 km from Porta Maggiore, Isabel offers air-conditioned accommodation with a balcony and free WiFi. It is set 3.4 km from Vittorio Emanuele Metro Station and features a lift. The guest house has family rooms.

At the guest house, units include a desk, a flat-screen TV, a private bathroom, bed linen and towels. At the guest house, all units are soundproof. All units will provide guests with a wardrobe and a kettle.

San Giovanni Metro Station is 3.5 km from the guest house, while Ponte Lungo Metro Station is 3.7 km from the property. The nearest airport is Rome Ciampino Airport, 22 km from Isabel."
17,Guest House Biondi,8.5,"Double Room
1 large double bed
Free cancellation
Only 1 room left at this price on our site",€ 763,"Rione Monti, RomeShow on map1.6 km from centreMetro access",https://www.booking.com/hotel/it/b-amp-b-biondi.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=213410301_232369397_2_0_0&highlighted_blocks=213410301_232369397_2_0_0&matching_block_id=213410301_232369397_2_0_0&sr_pri_blocks=213410301_232369397_2_0_0__76290&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Guest House Biondi! To save at this property, all you have to do issign in.Situated in Rome, 600 metres from Santa Maria Maggiore and 1.8 km from the centre, Guest House Biondi features air-conditioned accommodation with free WiFi, and a shared lounge. It is located less than 1 km from Cavour Metro Station and offers a lift. The property offers allergy-free units and is set 400 metres from Vittorio Emanuele Metro Station.

The bed and breakfast offers a seating area with a flat-screen TV and a private bathroom with a hair dryer and shower. Each unit is fitted with a dressing room. All units have a desk.

Popular points of interest near the bed and breakfast include Colosseo Metro Station, San Giovanni Metro Station and Domus Aurea. The nearest airport is Rome Ciampino Airport, 13 km from Guest House Biondi."
18,Roma Trastevere Relais Guest House,8.1,"Basic Triple Room
2 beds (1 single, 1 large double)
Free cancellation
Only 3 rooms left at this price on our site",€ 747,"Gianicolense, RomeShow on map2.7 km from centre",https://www.booking.com/hotel/it/roma-trastevere-relais-guest-house.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=117199003_309378697_2_0_0&highlighted_blocks=117199003_309378697_2_0_0&matching_block_id=117199003_309378697_2_0_0&sr_pri_blocks=117199003_309378697_2_0_0__74700&from=searchresults#hotelTmpl,"Set 250 metres from Rome’s Trastevere Train Station, Roma Trastevere Relais Guest House offers modern furnished rooms with a balcony. WiFi is free throughout.

Spacious rooms at Roma Trastevere Relais Guest House include a flat-screen TV and air conditioning. The private bathroom has a hairdryer and free toiletries.

Villa Pamphili is 2 km from the property. Rome’s lively Testaccio district, filled with traditional restaurants, is 5 minutes’ walk away."
19,Demi's home,8.9,"Superior Double Room
1 large double bed
Free cancellation
Only 1 room left at this price on our site",€ 797,"Vaticano Prati, RomeShow on map2.7 km from centre",https://www.booking.com/hotel/it/demi-s-home.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=63030004_220233490_2_2_0&highlighted_blocks=63030004_220233490_2_2_0&matching_block_id=63030004_220233490_2_2_0&sr_pri_blocks=63030004_220233490_2_2_0__79703&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Demi's home! To save at this property, all you have to do issign in.A 15-minute walk from Saint Peter’s Basilica, Demi's home is located 900 metres from the Vatican City in Rome. It offers modern-style rooms with free Wi-Fi.

Featuring a terrace, all air-conditioned rooms have a flat-screen TV and a seating area with sofa. The private bathrooms come with a shower or bath tub.

There is a variety of bars and restaurants, a 3-minute walk from the property.

Demi's home is 2 km from Sant' Angelo’s Castle. A bus that links to Coloseum and other Rome’s attractions is 200 metres from the property."
20,Internouno,8.1,"Double Room
1 large double bed
Free cancellation
Only 2 rooms left at this price on our site",€ 762,"Tiburtino, RomeShow on map3.5 km from centre",https://www.booking.com/hotel/it/internouno.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=8770201_353203011_0_0_0&highlighted_blocks=8770201_353203011_0_0_0&matching_block_id=8770201_353203011_0_0_0&sr_pri_blocks=8770201_353203011_0_0_0__76200&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Internouno! To save at this property, all you have to do issign in.In the heart of the university district of Rome you will find the modern Internouno. Rooms features a private computer, free Wi-Fi, and a 32-inch LCD TV.

The accommodation features a lounge, a dining area with kitchenette, and 2 bedrooms. The bathroom is complete with a spa bath.

Internouno is near Viale Ippocrate, lined with specialist book shops. Rome Termini Train Station is a 15-minute walk or a short bus ride away."
21,Gallery Guesthouse,7.7,"Double Room
1 large double bed
Free cancellation
Only 2 rooms left at this price on our site",€ 732,"Trionfale, RomeShow on map3.5 km from centreMetro access",https://www.booking.com/hotel/it/gallery-b-b.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=56136302_381602762_0_0_0&highlighted_blocks=56136302_381602762_0_0_0&matching_block_id=56136302_381602762_0_0_0&sr_pri_blocks=56136302_381602762_0_0_0__73200&from=searchresults#hotelTmpl,"Located in the centre of Rome, Gallery B&B offers modern accommodation with air conditioning. The property is a 5-minute walk from Cipro Metro stop which takes you to the Spanish Steps and Roma Termini Station.

Featuring free Wi-Fi, rooms come with a TV and DVD player. The private bathroom includes a shower and a hairdryer.

Vouchers for an additional breakfast in a nearby bar are available.

The property is 1 km from the Vatican Museums and St. Peter’s Square."
22,La Rotella Nel Sacco,8.8,"Double or Twin Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
Only 1 room left at this price on our site",€ 855,"Central Station, RomeShow on map2.6 km from centre",https://www.booking.com/hotel/it/la-rotella-nel-sacco.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=28692702_206225087_0_1_0&highlighted_blocks=28692702_206225087_0_1_0&matching_block_id=28692702_206225087_0_1_0&sr_pri_blocks=28692702_206225087_0_1_0__85500&from=searchresults#hotelTmpl,"La Rotella Nel Sacco offers stylish rooms with free Wi-Fi in a building of the early 20th century. It is located just off Porta Maggiore, ancient gateway to Rome's historic centre.

La Rotella is an 8-minute walk from Roma Termini Train Station, and within easy reach of the lively neighbourhoods of San Lorenzo and Pigneto. Porta Maggiore is a major public transport hub.

All rooms at La Rotella Nel Sacco are soundproofed and air-conditioned, and feature a private bathroom with toiletries and hairdryer, plus a flat-screen satellite TV. Breakfast is served in the room."
23,L'architetto,8.6,"Deluxe Double or Twin Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
Only 1 room left at this price on our site",€ 799,"Vaticano Prati, RomeShow on map1.9 km from centre",https://www.booking.com/hotel/it/l-39-architetto.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=224872502_348371456_0_1_0&highlighted_blocks=224872502_348371456_0_1_0&matching_block_id=224872502_348371456_0_1_0&sr_pri_blocks=224872502_348371456_0_1_0__79920&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at L'architetto! To save at this property, all you have to do issign in.Set in Rome, near Lepanto Metro Station, Ottaviano Metro Station and Vatican Museums, L'architetto features free WiFi. There is a private entrance at the bed and breakfast for the convenience of those who stay. The property is 800 metres from Castel Sant'Angelo, and within 1.6 km of the city centre.

The bed and breakfast will provide guests with air-conditioned units with a desk, a safety deposit box, a flat-screen TV and a private bathroom with a shower. The units are equipped with heating facilities.

Popular points of interest near the bed and breakfast include St Peter's Square, The Vatican and Piazza Navona. The nearest airport is Rome Ciampino, 17 km from L'architetto, and the property offers a paid airport shuttle service."
24,La Palma,8.5,"Comfort Triple Room
4 beds (3 singles, 1 sofa bed)
Breakfast included
Free cancellation
Only 1 room left at this price on our site",€ 786,"Tiburtino, RomeShow on map4.7 km from centre",https://www.booking.com/hotel/it/la-palma-roma.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=195931105_383268218_2_1_0&highlighted_blocks=195931105_383268218_2_1_0&matching_block_id=195931105_383268218_2_1_0&sr_pri_blocks=195931105_383268218_2_1_0__78600&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at La Palma! To save at this property, all you have to do issign in.La Palma is located in the Tiburtino district in Rome, a 10-minute walk from Roma Tiburtina Train and Metro Station. The Colosseum is 6 metro stops away.

Rooms are equipped with a flat-screen TV. All rooms include a private bathroom with a bath or shower and bidet, with free toiletries and a hairdryer provided.

There is a shared kitchen at the property.

Villa Torlonia is 2.4 km from La Palma, while Porta Maggiore is 2.5 km from the property. The nearest airport is Rome Ciampino Airport, 13 km from La Palma."
25,Radio Hotel,7.0,"Basic Double Room
1 double bed
Only 1 room left at this price on our site",€ 523,"Portuense, RomeShow on map3 km from centre",https://www.booking.com/hotel/it/radio-hotel.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659911&all_sr_blocks=82764609_88175806_0_2_0&highlighted_blocks=82764609_88175806_0_2_0&matching_block_id=82764609_88175806_0_2_0&sr_pri_blocks=82764609_88175806_0_2_0__52341&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Set 200 metres from Rome’s Trastevere Train Station, Radio Hotel offers rooms and self-catering accommodation with free WiFi. The property is located on the 7th floor of a building offering panoramic views of the city. Piramide Metro Station is a 15-minute walk away.

Rooms at the Radio Hotel all come with a flat-screen TV, desk and fan. Some upper-floor rooms feature views of Rome and some have air conditioning. Bathrooms are either private or shared.

A sweet and savoury buffet breakfast is served daily in the breakfast room. There is a bar serving drinks and snacks.

A bus stop in front of the property links to the city centre and Termini Train Station. A shuttle service to Fiumicino Airport is available on request, and can be reached in 30 minutes."
